"age_yrs","age_of_onset","Condition","log_frequency","ACC","rt","PartID","ItemID"
21,18,"Simple",3.9,1,906,"07","013"
24,22,"Simple",3.9,0,456,"08","013"
31,30,"Simple",3.9,1,484,"09","013"
32,29,"Simple",3.9,1,604,"10","013"
29,24,"Simple",3.9,1,647,"11","013"
29,27,"Simple",3.9,1,820,"12","013"
30,28,"Simple",3.9,0,488,"13","013"
30,28,"Simple",3.9,1,594,"14","013"
37,36,"Simple",3.9,1,703,"15","013"
36,32,"Simple",3.9,1,848,"16","013"
20,16,"Simple",3.9,1,588,"17","013"
33,31,"Simple",3.9,0,532,"18","013"
38,36,"Simple",3.9,1,563,"19","013"
24,22,"Simple",3.9,1,783,"20","013"
23,21,"Simple",3.9,0,599,"21","013"
18,15,"Simple",3.9,0,622,"22","013"
21,13,"Simple",3.9,1,637,"23","013"
20,19,"Simple",3.9,1,875,"24","013"
23,21,"Simple",3.9,1,627,"25","013"
35,33,"Simple",3.9,1,698,"26","013"
31,28,"Simple",3.9,0,517,"27","013"
38,36,"Simple",3.9,1,890,"28","013"
30,27,"Simple",3.9,0,645,"29","013"
35,32,"Simple",3.9,0,550,"30","013"
26,22,"Simple",3.9,0,440,"31","013"
26,24,"Simple",3.9,1,664,"32","013"
22,20,"Simple",3.9,0,1034,"33","013"
28,26,"Simple",3.9,1,523,"34","013"
24,20,"Simple",3.9,1,850,"35","013"
25,23,"Simple",3.9,1,523,"36","013"
38,37,"Simple",3.9,1,621,"37","013"
22,19,"Simple",3.9,1,792,"38","013"
31,25,"Simple",3.9,1,551,"39","013"
23,20,"Simple",3.9,1,604,"40","013"
24,19,"Simple",3.9,1,608,"41","013"
35,32,"Simple",3.9,1,987,"42","013"
22,19,"Simple",3.9,1,488,"43","013"
31,26,"Simple",3.9,1,802,"44","013"
27,23,"Simple",3.9,1,752,"45","013"
24,20,"Simple",3.9,1,500,"46","013"
19,17,"Simple",3.9,0,424,"47","013"
20,18,"Simple",3.9,1,589,"48","013"
25,21,"Simple",3.9,1,582,"49","013"
36,34,"Simple",3.9,0,469,"50","013"
22,18,"Simple",5.5,1,574,"01","014"
36,34,"Simple",5.5,1,632,"02","014"
26,23,"Simple",5.5,1,490,"03","014"
25,23,"Simple",5.5,1,725,"04","014"
31,25,"Simple",5.5,1,422,"05","014"
31,29,"Simple",5.5,1,508,"06","014"
21,18,"Simple",5.5,1,676,"07","014"
24,22,"Simple",5.5,0,627,"08","014"
31,30,"Simple",5.5,0,549,"09","014"
32,29,"Simple",5.5,1,497,"10","014"
29,24,"Simple",5.5,1,488,"11","014"
29,27,"Simple",5.5,1,776,"12","014"
30,28,"Simple",5.5,1,595,"13","014"
30,28,"Simple",5.5,1,547,"14","014"
37,36,"Simple",5.5,1,648,"15","014"
36,32,"Simple",5.5,1,628,"16","014"
20,16,"Simple",5.5,1,564,"17","014"
33,31,"Simple",5.5,0,480,"18","014"
38,36,"Simple",5.5,1,616,"19","014"
24,22,"Simple",5.5,1,657,"20","014"
23,21,"Simple",5.5,0,467,"21","014"
18,15,"Simple",5.5,1,744,"22","014"
21,13,"Simple",5.5,1,761,"23","014"
20,19,"Simple",5.5,1,579,"24","014"
23,21,"Simple",5.5,1,461,"25","014"
35,33,"Simple",5.5,1,568,"26","014"
31,28,"Simple",5.5,0,473,"27","014"
38,36,"Simple",5.5,0,574,"28","014"
30,27,"Simple",5.5,1,399,"29","014"
35,32,"Simple",5.5,1,416,"30","014"
26,22,"Simple",5.5,1,527,"31","014"
26,24,"Simple",5.5,0,413,"32","014"
22,20,"Simple",5.5,1,736,"33","014"
28,26,"Simple",5.5,1,596,"34","014"
24,20,"Simple",5.5,1,506,"35","014"
25,23,"Simple",5.5,0,576,"36","014"
38,37,"Simple",5.5,1,649,"37","014"
22,19,"Simple",5.5,1,510,"38","014"
31,25,"Simple",5.5,1,467,"39","014"
23,20,"Simple",5.5,1,605,"40","014"
24,19,"Simple",5.5,1,441,"41","014"
35,32,"Simple",5.5,1,771,"42","014"
22,19,"Simple",5.5,1,625,"43","014"
31,26,"Simple",5.5,1,506,"44","014"
27,23,"Simple",5.5,1,487,"45","014"
24,20,"Simple",5.5,1,561,"46","014"
19,17,"Simple",5.5,1,443,"47","014"
20,18,"Simple",5.5,0,544,"48","014"
25,21,"Simple",5.5,1,843,"49","014"
36,34,"Simple",5.5,0,502,"50","014"
22,18,"Simple",3.9,1,1192,"01","015"
36,34,"Simple",3.9,1,910,"02","015"
26,23,"Simple",3.9,1,823,"03","015"
25,23,"Simple",3.9,1,1042,"04","015"
31,25,"Simple",3.9,1,509,"05","015"
31,29,"Simple",3.9,1,576,"06","015"
21,18,"Simple",3.9,1,748,"07","015"
24,22,"Simple",3.9,0,467,"08","015"
31,30,"Simple",3.9,1,696,"09","015"
32,29,"Simple",3.9,0,617,"10","015"
29,24,"Simple",3.9,1,810,"11","015"
29,27,"Simple",3.9,0,665,"12","015"
30,28,"Simple",3.9,1,1097,"13","015"
30,28,"Simple",3.9,1,768,"14","015"
37,36,"Simple",3.9,1,954,"15","015"
36,32,"Simple",3.9,1,1031,"16","015"
20,16,"Simple",3.9,1,741,"17","015"
33,31,"Simple",3.9,0,605,"18","015"
38,36,"Simple",3.9,1,631,"19","015"
24,22,"Simple",3.9,1,1475,"20","015"
23,21,"Simple",3.9,1,700,"21","015"
18,15,"Simple",3.9,1,610,"22","015"
21,13,"Simple",3.9,1,1251,"23","015"
20,19,"Simple",3.9,1,789,"24","015"
23,21,"Simple",3.9,1,829,"25","015"
35,33,"Simple",3.9,1,860,"26","015"
31,28,"Simple",3.9,1,611,"27","015"
38,36,"Simple",3.9,1,924,"28","015"
30,27,"Simple",3.9,0,623,"29","015"
35,32,"Simple",3.9,0,528,"30","015"
26,22,"Simple",3.9,1,641,"31","015"
26,24,"Simple",3.9,1,668,"32","015"
22,20,"Simple",3.9,1,773,"33","015"
28,26,"Simple",3.9,1,729,"34","015"
24,20,"Simple",3.9,1,589,"35","015"
25,23,"Simple",3.9,1,505,"36","015"
38,37,"Simple",3.9,1,971,"37","015"
22,19,"Simple",3.9,1,882,"38","015"
31,25,"Simple",3.9,1,603,"39","015"
23,20,"Simple",3.9,1,756,"40","015"
24,19,"Simple",3.9,1,647,"41","015"
35,32,"Simple",3.9,1,1173,"42","015"
22,19,"Simple",3.9,1,683,"43","015"
31,26,"Simple",3.9,1,706,"44","015"
27,23,"Simple",3.9,1,692,"45","015"
24,20,"Simple",3.9,1,804,"46","015"
19,17,"Simple",3.9,1,477,"47","015"
20,18,"Simple",3.9,1,598,"48","015"
25,21,"Simple",3.9,1,707,"49","015"
36,34,"Simple",3.9,0,543,"50","015"
22,18,"Complex",2.6,1,1041,"01","016"
36,34,"Complex",2.6,1,1144,"02","016"
26,23,"Complex",2.6,1,983,"03","016"
25,23,"Complex",2.6,1,1483,"04","016"
31,25,"Complex",2.6,1,1314,"05","016"
31,29,"Complex",2.6,1,1031,"06","016"
21,18,"Complex",2.6,1,745,"07","016"
24,22,"Complex",2.6,1,647,"08","016"
31,30,"Complex",2.6,1,1132,"09","016"
32,29,"Complex",2.6,1,566,"10","016"
29,24,"Complex",2.6,1,967,"11","016"
29,27,"Complex",2.6,1,821,"12","016"
30,28,"Complex",2.6,1,940,"13","016"
30,28,"Complex",2.6,1,1079,"14","016"
37,36,"Complex",2.6,1,1501,"15","016"
36,32,"Complex",2.6,1,897,"16","016"
20,16,"Complex",2.6,1,960,"17","016"
33,31,"Complex",2.6,0,882,"18","016"
38,36,"Complex",2.6,0,758,"19","016"
24,22,"Complex",2.6,1,2171,"20","016"
23,21,"Complex",2.6,1,951,"21","016"
18,15,"Complex",2.6,1,1169,"22","016"
21,13,"Complex",2.6,1,987,"23","016"
20,19,"Complex",2.6,1,1026,"24","016"
23,21,"Complex",2.6,1,901,"25","016"
35,33,"Complex",2.6,1,956,"26","016"
31,28,"Complex",2.6,1,609,"27","016"
38,36,"Complex",2.6,1,1268,"28","016"
30,27,"Complex",2.6,0,642,"29","016"
35,32,"Complex",2.6,1,800,"30","016"
26,22,"Complex",2.6,0,647,"31","016"
26,24,"Complex",2.6,0,605,"32","016"
22,20,"Complex",2.6,1,1538,"33","016"
28,26,"Complex",2.6,1,997,"34","016"
24,20,"Complex",2.6,0,1111,"35","016"
25,23,"Complex",2.6,1,1075,"36","016"
38,37,"Complex",2.6,1,995,"37","016"
22,19,"Complex",2.6,1,1338,"38","016"
31,25,"Complex",2.6,0,566,"39","016"
23,20,"Complex",2.6,1,994,"40","016"
24,19,"Complex",2.6,1,1007,"41","016"
35,32,"Complex",2.6,0,1461,"42","016"
22,19,"Complex",2.6,1,1057,"43","016"
31,26,"Complex",2.6,1,1095,"44","016"
27,23,"Complex",2.6,1,755,"45","016"
24,20,"Complex",2.6,1,1016,"46","016"
19,17,"Complex",2.6,0,696,"47","016"
20,18,"Complex",2.6,1,983,"48","016"
25,21,"Complex",2.6,1,578,"49","016"
36,34,"Complex",2.6,0,776,"50","016"
22,18,"Simple",3.4,1,703,"01","017"
36,34,"Simple",3.4,1,721,"02","017"
26,23,"Simple",3.4,1,575,"03","017"
25,23,"Simple",3.4,1,589,"04","017"
31,25,"Simple",3.4,1,406,"05","017"
31,29,"Simple",3.4,0,503,"06","017"
21,18,"Simple",3.4,1,783,"07","017"
24,22,"Simple",3.4,1,464,"08","017"
31,30,"Simple",3.4,1,518,"09","017"
32,29,"Simple",3.4,1,520,"10","017"
29,24,"Simple",3.4,1,551,"11","017"
29,27,"Simple",3.4,1,496,"12","017"
30,28,"Simple",3.4,0,626,"13","017"
30,28,"Simple",3.4,1,549,"14","017"
37,36,"Simple",3.4,0,671,"15","017"
36,32,"Simple",3.4,1,490,"16","017"
20,16,"Simple",3.4,1,452,"17","017"
33,31,"Simple",3.4,0,524,"18","017"
38,36,"Simple",3.4,0,609,"19","017"
24,22,"Simple",3.4,1,856,"20","017"
23,21,"Simple",3.4,0,536,"21","017"
18,15,"Simple",3.4,1,750,"22","017"
21,13,"Simple",3.4,1,525,"23","017"
20,19,"Simple",3.4,0,729,"24","017"
23,21,"Simple",3.4,1,645,"25","017"
35,33,"Simple",3.4,0,695,"26","017"
31,28,"Simple",3.4,0,522,"27","017"
38,36,"Simple",3.4,1,552,"28","017"
30,27,"Simple",3.4,1,504,"29","017"
35,32,"Simple",3.4,0,432,"30","017"
26,22,"Simple",3.4,0,473,"31","017"
26,24,"Simple",3.4,0,625,"32","017"
22,20,"Simple",3.4,1,906,"33","017"
28,26,"Simple",3.4,0,666,"34","017"
24,20,"Simple",3.4,0,511,"35","017"
25,23,"Simple",3.4,0,618,"36","017"
38,37,"Simple",3.4,1,530,"37","017"
22,19,"Simple",3.4,1,957,"38","017"
31,25,"Simple",3.4,0,493,"39","017"
23,20,"Simple",3.4,1,544,"40","017"
24,19,"Simple",3.4,1,478,"41","017"
35,32,"Simple",3.4,0,619,"42","017"
22,19,"Simple",3.4,0,603,"43","017"
31,26,"Simple",3.4,1,642,"44","017"
27,23,"Simple",3.4,1,514,"45","017"
24,20,"Simple",3.4,1,611,"46","017"
19,17,"Simple",3.4,0,503,"47","017"
20,18,"Simple",3.4,0,525,"48","017"
25,21,"Simple",3.4,1,661,"49","017"
36,34,"Simple",3.4,0,692,"50","017"
22,18,"Simple",4,1,610,"01","018"
36,34,"Simple",4,1,607,"02","018"
26,23,"Simple",4,1,672,"03","018"
25,23,"Simple",4,1,781,"04","018"
31,25,"Simple",4,1,488,"05","018"
31,29,"Simple",4,1,417,"06","018"
21,18,"Simple",4,1,931,"07","018"
24,22,"Simple",4,0,496,"08","018"
31,30,"Simple",4,0,444,"09","018"
32,29,"Simple",4,1,425,"10","018"
29,24,"Simple",4,1,842,"11","018"
29,27,"Simple",4,1,653,"12","018"
30,28,"Simple",4,1,578,"13","018"
30,28,"Simple",4,0,638,"14","018"
37,36,"Simple",4,0,750,"15","018"
36,32,"Simple",4,1,556,"16","018"
20,16,"Simple",4,0,653,"17","018"
33,31,"Simple",4,0,426,"18","018"
38,36,"Simple",4,0,454,"19","018"
24,22,"Simple",4,0,682,"20","018"
23,21,"Simple",4,1,541,"21","018"
18,15,"Simple",4,1,566,"22","018"
21,13,"Simple",4,1,584,"23","018"
20,19,"Simple",4,0,636,"24","018"
23,21,"Simple",4,1,736,"25","018"
35,33,"Simple",4,0,516,"26","018"
31,28,"Simple",4,0,558,"27","018"
38,36,"Simple",4,1,869,"28","018"
30,27,"Simple",4,0,371,"29","018"
35,32,"Simple",4,1,436,"30","018"
26,22,"Simple",4,0,457,"31","018"
26,24,"Simple",4,0,531,"32","018"
22,20,"Simple",4,1,578,"33","018"
28,26,"Simple",4,1,491,"34","018"
24,20,"Simple",4,1,643,"35","018"
25,23,"Simple",4,1,446,"36","018"
38,37,"Simple",4,0,641,"37","018"
22,19,"Simple",4,1,631,"38","018"
31,25,"Simple",4,1,494,"39","018"
23,20,"Simple",4,1,615,"40","018"
24,19,"Simple",4,1,504,"41","018"
35,32,"Simple",4,1,551,"42","018"
22,19,"Simple",4,1,543,"43","018"
31,26,"Simple",4,1,570,"44","018"
27,23,"Simple",4,0,757,"45","018"
24,20,"Simple",4,1,586,"46","018"
19,17,"Simple",4,0,384,"47","018"
20,18,"Simple",4,1,567,"48","018"
25,21,"Simple",4,1,646,"49","018"
36,34,"Simple",4,0,600,"50","018"
22,18,"Simple",1.3,1,802,"01","019"
36,34,"Simple",1.3,1,579,"02","019"
26,23,"Simple",1.3,0,635,"03","019"
25,23,"Simple",1.3,0,580,"04","019"
31,25,"Simple",1.3,1,506,"05","019"
31,29,"Simple",1.3,0,531,"06","019"
21,18,"Simple",1.3,1,818,"07","019"
24,22,"Simple",1.3,0,730,"08","019"
31,30,"Simple",1.3,0,1190,"09","019"
32,29,"Simple",1.3,1,606,"10","019"
29,24,"Simple",1.3,1,550,"11","019"
29,27,"Simple",1.3,0,869,"12","019"
30,28,"Simple",1.3,0,608,"13","019"
30,28,"Simple",1.3,1,710,"14","019"
37,36,"Simple",1.3,0,790,"15","019"
36,32,"Simple",1.3,1,734,"16","019"
20,16,"Simple",1.3,1,575,"17","019"
33,31,"Simple",1.3,0,720,"18","019"
38,36,"Simple",1.3,0,550,"19","019"
24,22,"Simple",1.3,1,1227,"20","019"
23,21,"Simple",1.3,0,720,"21","019"
18,15,"Simple",1.3,1,811,"22","019"
21,13,"Simple",1.3,1,647,"23","019"
20,19,"Simple",1.3,1,986,"24","019"
23,21,"Simple",1.3,0,760,"25","019"
35,33,"Simple",1.3,0,863,"26","019"
31,28,"Simple",1.3,0,695,"27","019"
38,36,"Simple",1.3,0,602,"28","019"
30,27,"Simple",1.3,0,509,"29","019"
35,32,"Simple",1.3,0,556,"30","019"
26,22,"Simple",1.3,0,408,"31","019"
26,24,"Simple",1.3,0,497,"32","019"
22,20,"Simple",1.3,0,1053,"33","019"
28,26,"Simple",1.3,1,727,"34","019"
24,20,"Simple",1.3,1,668,"35","019"
25,23,"Simple",1.3,0,637,"36","019"
38,37,"Simple",1.3,0,708,"37","019"
22,19,"Simple",1.3,1,1502,"38","019"
31,25,"Simple",1.3,0,474,"39","019"
23,20,"Simple",1.3,1,948,"40","019"
24,19,"Simple",1.3,1,716,"41","019"
35,32,"Simple",1.3,1,840,"42","019"
22,19,"Simple",1.3,1,1193,"43","019"
31,26,"Simple",1.3,1,681,"44","019"
27,23,"Simple",1.3,1,550,"45","019"
24,20,"Simple",1.3,1,799,"46","019"
19,17,"Simple",1.3,0,396,"47","019"
20,18,"Simple",1.3,0,599,"48","019"
25,21,"Simple",1.3,1,656,"49","019"
36,34,"Simple",1.3,1,670,"50","019"
22,18,"Complex",4.7,0,784,"01","020"
36,34,"Complex",4.7,0,698,"02","020"
26,23,"Complex",4.7,1,751,"03","020"
25,23,"Complex",4.7,1,766,"04","020"
31,25,"Complex",4.7,0,625,"05","020"
31,29,"Complex",4.7,0,750,"06","020"
21,18,"Complex",4.7,1,742,"07","020"
24,22,"Complex",4.7,0,526,"08","020"
31,30,"Complex",4.7,1,814,"09","020"
32,29,"Complex",4.7,0,723,"10","020"
29,24,"Complex",4.7,1,726,"11","020"
29,27,"Complex",4.7,1,1189,"12","020"
30,28,"Complex",4.7,0,856,"13","020"
30,28,"Complex",4.7,0,743,"14","020"
37,36,"Complex",4.7,1,657,"15","020"
36,32,"Complex",4.7,1,792,"16","020"
20,16,"Complex",4.7,1,503,"17","020"
33,31,"Complex",4.7,0,516,"18","020"
38,36,"Complex",4.7,0,617,"19","020"
24,22,"Complex",4.7,1,1070,"20","020"
23,21,"Complex",4.7,0,485,"21","020"
18,15,"Complex",4.7,1,788,"22","020"
21,13,"Complex",4.7,1,725,"23","020"
20,19,"Complex",4.7,1,917,"24","020"
23,21,"Complex",4.7,1,605,"25","020"
35,33,"Complex",4.7,1,692,"26","020"
31,28,"Complex",4.7,0,498,"27","020"
38,36,"Complex",4.7,1,840,"28","020"
30,27,"Complex",4.7,1,519,"29","020"
35,32,"Complex",4.7,1,532,"30","020"
26,22,"Complex",4.7,0,599,"31","020"
26,24,"Complex",4.7,0,529,"32","020"
22,20,"Complex",4.7,0,892,"33","020"
28,26,"Complex",4.7,0,634,"34","020"
24,20,"Complex",4.7,0,568,"35","020"
25,23,"Complex",4.7,0,466,"36","020"
38,37,"Complex",4.7,1,943,"37","020"
22,19,"Complex",4.7,1,757,"38","020"
31,25,"Complex",4.7,1,485,"39","020"
23,20,"Complex",4.7,1,897,"40","020"
24,19,"Complex",4.7,1,482,"41","020"
35,32,"Complex",4.7,1,738,"42","020"
22,19,"Complex",4.7,1,580,"43","020"
31,26,"Complex",4.7,0,782,"44","020"
27,23,"Complex",4.7,1,642,"45","020"
24,20,"Complex",4.7,1,630,"46","020"
19,17,"Complex",4.7,0,497,"47","020"
20,18,"Complex",4.7,0,450,"48","020"
25,21,"Complex",4.7,1,718,"49","020"
36,34,"Complex",4.7,1,546,"50","020"
22,18,"Complex",4.2,1,649,"01","021"
36,34,"Complex",4.2,0,745,"02","021"
26,23,"Complex",4.2,0,724,"03","021"
25,23,"Complex",4.2,1,937,"04","021"
31,25,"Complex",4.2,0,412,"05","021"
31,29,"Complex",4.2,0,573,"06","021"
21,18,"Complex",4.2,0,716,"07","021"
24,22,"Complex",4.2,0,417,"08","021"
31,30,"Complex",4.2,0,625,"09","021"
32,29,"Complex",4.2,0,631,"10","021"
29,24,"Complex",4.2,0,626,"11","021"
29,27,"Complex",4.2,1,742,"12","021"
30,28,"Complex",4.2,1,587,"13","021"
30,28,"Complex",4.2,0,583,"14","021"
37,36,"Complex",4.2,1,940,"15","021"
36,32,"Complex",4.2,1,678,"16","021"
20,16,"Complex",4.2,0,497,"17","021"
33,31,"Complex",4.2,0,620,"18","021"
38,36,"Complex",4.2,0,632,"19","021"
24,22,"Complex",4.2,1,858,"20","021"
23,21,"Complex",4.2,0,664,"21","021"
18,15,"Complex",4.2,1,558,"22","021"
21,13,"Complex",4.2,0,607,"23","021"
20,19,"Complex",4.2,0,612,"24","021"
23,21,"Complex",4.2,0,505,"25","021"
35,33,"Complex",4.2,0,589,"26","021"
31,28,"Complex",4.2,0,498,"27","021"
38,36,"Complex",4.2,1,858,"28","021"
30,27,"Complex",4.2,0,465,"29","021"
35,32,"Complex",4.2,0,534,"30","021"
26,22,"Complex",4.2,0,447,"31","021"
26,24,"Complex",4.2,0,776,"32","021"
22,20,"Complex",4.2,0,688,"33","021"
28,26,"Complex",4.2,1,778,"34","021"
24,20,"Complex",4.2,1,803,"35","021"
25,23,"Complex",4.2,0,444,"36","021"
38,37,"Complex",4.2,0,659,"37","021"
22,19,"Complex",4.2,1,670,"38","021"
31,25,"Complex",4.2,0,538,"39","021"
23,20,"Complex",4.2,1,647,"40","021"
24,19,"Complex",4.2,1,531,"41","021"
35,32,"Complex",4.2,0,919,"42","021"
22,19,"Complex",4.2,1,703,"43","021"
31,26,"Complex",4.2,0,508,"44","021"
27,23,"Complex",4.2,0,688,"45","021"
24,20,"Complex",4.2,0,678,"46","021"
19,17,"Complex",4.2,0,503,"47","021"
20,18,"Complex",4.2,0,584,"48","021"
25,21,"Complex",4.2,1,610,"49","021"
36,34,"Complex",4.2,0,512,"50","021"
22,18,"Simple",1.3,0,970,"01","022"
36,34,"Simple",1.3,0,707,"02","022"
26,23,"Simple",1.3,0,1156,"03","022"
25,23,"Simple",1.3,1,1025,"04","022"
31,25,"Simple",1.3,1,733,"05","022"
31,29,"Simple",1.3,1,578,"06","022"
21,18,"Simple",1.3,1,1213,"07","022"
24,22,"Simple",1.3,0,519,"08","022"
31,30,"Simple",1.3,0,1763,"09","022"
32,29,"Simple",1.3,1,585,"10","022"
29,24,"Simple",1.3,1,669,"11","022"
29,27,"Simple",1.3,1,1575,"12","022"
30,28,"Simple",1.3,0,1215,"13","022"
30,28,"Simple",1.3,1,562,"14","022"
37,36,"Simple",1.3,0,815,"15","022"
36,32,"Simple",1.3,1,883,"16","022"
20,16,"Simple",1.3,0,652,"17","022"
33,31,"Simple",1.3,1,482,"18","022"
38,36,"Simple",1.3,1,803,"19","022"
24,22,"Simple",1.3,1,967,"20","022"
23,21,"Simple",1.3,0,584,"21","022"
18,15,"Simple",1.3,0,983,"22","022"
21,13,"Simple",1.3,1,581,"23","022"
20,19,"Simple",1.3,0,927,"24","022"
23,21,"Simple",1.3,1,881,"25","022"
35,33,"Simple",1.3,1,673,"26","022"
31,28,"Simple",1.3,0,583,"27","022"
38,36,"Simple",1.3,1,633,"28","022"
30,27,"Simple",1.3,1,564,"29","022"
35,32,"Simple",1.3,1,462,"30","022"
26,22,"Simple",1.3,1,737,"31","022"
26,24,"Simple",1.3,0,568,"32","022"
22,20,"Simple",1.3,0,1298,"33","022"
28,26,"Simple",1.3,1,1079,"34","022"
24,20,"Simple",1.3,1,594,"35","022"
25,23,"Simple",1.3,1,723,"36","022"
38,37,"Simple",1.3,1,790,"37","022"
22,19,"Simple",1.3,1,817,"38","022"
31,25,"Simple",1.3,1,700,"39","022"
23,20,"Simple",1.3,1,908,"40","022"
24,19,"Simple",1.3,0,441,"41","022"
35,32,"Simple",1.3,1,928,"42","022"
22,19,"Simple",1.3,1,728,"43","022"
31,26,"Simple",1.3,1,768,"44","022"
27,23,"Simple",1.3,1,848,"45","022"
24,20,"Simple",1.3,1,846,"46","022"
19,17,"Simple",1.3,1,532,"47","022"
20,18,"Simple",1.3,1,531,"48","022"
25,21,"Simple",1.3,1,755,"49","022"
36,34,"Simple",1.3,0,857,"50","022"
22,18,"Complex",4.5,1,625,"01","023"
36,34,"Complex",4.5,0,660,"02","023"
26,23,"Complex",4.5,1,1022,"03","023"
25,23,"Complex",4.5,1,928,"04","023"
31,25,"Complex",4.5,0,481,"05","023"
31,29,"Complex",4.5,1,721,"06","023"
21,18,"Complex",4.5,1,852,"07","023"
24,22,"Complex",4.5,0,607,"08","023"
31,30,"Complex",4.5,1,867,"09","023"
32,29,"Complex",4.5,0,635,"10","023"
29,24,"Complex",4.5,0,479,"11","023"
29,27,"Complex",4.5,1,1076,"12","023"
30,28,"Complex",4.5,0,782,"13","023"
30,28,"Complex",4.5,0,747,"14","023"
37,36,"Complex",4.5,1,728,"15","023"
36,32,"Complex",4.5,0,1016,"16","023"
20,16,"Complex",4.5,0,693,"17","023"
33,31,"Complex",4.5,0,550,"18","023"
38,36,"Complex",4.5,0,625,"19","023"
24,22,"Complex",4.5,1,1259,"20","023"
23,21,"Complex",4.5,0,548,"21","023"
18,15,"Complex",4.5,1,717,"22","023"
21,13,"Complex",4.5,1,906,"23","023"
20,19,"Complex",4.5,1,1026,"24","023"
23,21,"Complex",4.5,0,737,"25","023"
35,33,"Complex",4.5,0,761,"26","023"
31,28,"Complex",4.5,0,546,"27","023"
38,36,"Complex",4.5,1,694,"28","023"
30,27,"Complex",4.5,1,523,"29","023"
35,32,"Complex",4.5,0,586,"30","023"
26,22,"Complex",4.5,0,492,"31","023"
26,24,"Complex",4.5,1,617,"32","023"
22,20,"Complex",4.5,1,860,"33","023"
28,26,"Complex",4.5,0,631,"34","023"
24,20,"Complex",4.5,1,614,"35","023"
25,23,"Complex",4.5,0,624,"36","023"
38,37,"Complex",4.5,1,726,"37","023"
22,19,"Complex",4.5,1,992,"38","023"
31,25,"Complex",4.5,1,534,"39","023"
23,20,"Complex",4.5,0,828,"40","023"
24,19,"Complex",4.5,1,582,"41","023"
35,32,"Complex",4.5,1,715,"42","023"
22,19,"Complex",4.5,1,951,"43","023"
31,26,"Complex",4.5,0,881,"44","023"
27,23,"Complex",4.5,1,631,"45","023"
24,20,"Complex",4.5,1,567,"46","023"
19,17,"Complex",4.5,0,459,"47","023"
20,18,"Complex",4.5,1,740,"48","023"
25,21,"Complex",4.5,1,717,"49","023"
36,34,"Complex",4.5,1,622,"50","023"
22,18,"Complex",2.7,1,1199,"01","024"
36,34,"Complex",2.7,0,577,"02","024"
26,23,"Complex",2.7,1,594,"03","024"
25,23,"Complex",2.7,0,987,"04","024"
31,25,"Complex",2.7,0,438,"05","024"
31,29,"Complex",2.7,1,627,"06","024"
21,18,"Complex",2.7,1,798,"07","024"
24,22,"Complex",2.7,1,465,"08","024"
31,30,"Complex",2.7,0,975,"09","024"
32,29,"Complex",2.7,1,591,"10","024"
29,24,"Complex",2.7,0,991,"11","024"
29,27,"Complex",2.7,1,916,"12","024"
30,28,"Complex",2.7,1,858,"13","024"
30,28,"Complex",2.7,1,690,"14","024"
37,36,"Complex",2.7,1,773,"15","024"
36,32,"Complex",2.7,1,1424,"16","024"
20,16,"Complex",2.7,1,1097,"17","024"
33,31,"Complex",2.7,0,652,"18","024"
38,36,"Complex",2.7,1,494,"19","024"
24,22,"Complex",2.7,1,780,"20","024"
23,21,"Complex",2.7,0,512,"21","024"
18,15,"Complex",2.7,0,740,"22","024"
21,13,"Complex",2.7,1,753,"23","024"
20,19,"Complex",2.7,1,744,"24","024"
23,21,"Complex",2.7,0,759,"25","024"
35,33,"Complex",2.7,0,670,"26","024"
31,28,"Complex",2.7,0,935,"27","024"
38,36,"Complex",2.7,1,562,"28","024"
30,27,"Complex",2.7,1,632,"29","024"
35,32,"Complex",2.7,0,379,"30","024"
26,22,"Complex",2.7,0,721,"31","024"
26,24,"Complex",2.7,0,698,"32","024"
22,20,"Complex",2.7,1,781,"33","024"
28,26,"Complex",2.7,0,582,"34","024"
24,20,"Complex",2.7,0,540,"35","024"
25,23,"Complex",2.7,0,613,"36","024"
38,37,"Complex",2.7,1,701,"37","024"
22,19,"Complex",2.7,0,771,"38","024"
31,25,"Complex",2.7,0,561,"39","024"
23,20,"Complex",2.7,0,932,"40","024"
24,19,"Complex",2.7,0,562,"41","024"
35,32,"Complex",2.7,0,601,"42","024"
22,19,"Complex",2.7,0,957,"43","024"
31,26,"Complex",2.7,0,1274,"44","024"
27,23,"Complex",2.7,0,699,"45","024"
24,20,"Complex",2.7,0,834,"46","024"
19,17,"Complex",2.7,0,383,"47","024"
20,18,"Complex",2.7,0,755,"48","024"
25,21,"Complex",2.7,0,696,"49","024"
